RG,SITE ID,EPA ID,SITE NAME,STREET ADDRESS,STREET ADDRESS 2,CITY,STATE,ZIP,CONG DISTRICT,COUNTY,FIPS CODE,LATITUDE,LONGITUDE,NPL,FF,NON NPL STATUS,,,,
01,0100279,CTD981069297,STRATFORD INDUSTRIAL PARK,LORDSHIP BOULEVARD,,STRATFORD,CT,06497,03,FAIRFIELD,09001,41.16,-73.15,Site is Part of NPL Site,N,, ,,,
01,0100281,CTD981069313,"FIBERGLASS FABRICATORS, INC.",231 CHURCH STREET,,PUTNAM,CT,06260,02,WINDHAM,09015,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
01,0100282,CTD981069321,VILLAGE STRIPPER,95-105 MAIN STREET ,,HEBRON,CT,06248,01,TOLLAND,09013,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100284,CTD981070915,SHELTON RUBBER DUMP,BEARDSLEY AND STENDAHL RD,,SHELTON,CT,06484,05,FAIRFIELD,09001,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
01,0100286,CTD981072168,BETKOSKI'S DUMP,BLACKBERRY HILL ROAD,,BEACON FALLS,CT,06403,05,NEW HAVEN,09009,41.43,-73.03,Site is Part of NPL Site,N,, ,,,
01,0100287,CTD981203573,SAYBROOKE STRIP SHOP,169 ELM STREET,,OLD SAYBROOK,CT,06475,02,MIDDLESEX,09007,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
01,0100288,CTD981203631,RYTHER PURDY LUMBER COMPANY,ELM STREET,,OLD SAYBROOK,CT,06475,02,MIDDLESEX,09007,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
01,0100290,CTD981204209,SUBURBAN EXCAVATORS,1074 & 1076 SOUTH MAIN STREET,,CHESHIRE,CT,06410,05,NEW HAVEN,09009,,,Not on the NPL,N,Assessment Complete - Decision Needed, ,,,
01,0100291,CTD981204217,COUNTY WIDE CONSTRUCTION,340 EAST JOHNSON AVENUE,,CHESHIRE,CT,06410,05,NEW HAVEN,09009,,,Not on the NPL,N,Assessment Complete - Decision Needed, ,,,
01,0100292,CTD981204431,PACKER ROAD LANDFILL,PACKER ROAD,,CANTERBURY,CT,06331,02,WINDHAM,09015,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100293,MAD019587393,PREFERRED FREEZER ANHYDROUS AMMONIA RELEASE,380 SOUTH WORCESTER STREET,,NORTON,MA,02766,04,BRISTOL,25005,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
01,0100294,CTD981208234,THAMES RIVER SCRAP YARD,7 NEW WHARF STREET,,NORWICH,CT,06360,02,NEW LONDON,09011,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
01,0100295,CTD981209836,BETHEL LATEX,268 GREENWOOD AVENUE,,BETHEL,CT,06801-2430,05,FAIRFIELD,09001,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100302,CTD981211873,TRW-DOT FASTENER DIVISION,250 KNOTTER DRIVE,,CHESHIRE,CT,06410-1137,05,NEW HAVEN,09009,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100304,CTD981212830,"TIME INC., R & D",835 HOPE STREET,,STAMFORD,CT,06901,04,FAIRFIELD,09001,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100305,CTD981214281,STAMFORD NATURAL GAS STORAGE FACILITY,32 WASHINGTON BOULEVARD,,STAMFORD,CT,06830,04,FAIRFIELD,09001,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100306,CTD981214299,SCOFIELDTOWN ROAD PARK,SCOFIELDTOWN ROAD,,STAMFORD,CT,06830,04,FAIRFIELD,09001,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100307,CTD981214349,NORTHEAST UTILITIES (FRMR COAL GASIF.),ARCH ST & KENNEDY MEM. DRIVE,,PUTNAM,CT,06260,02,WINDHAM,09015,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
01,0100309,CTD981214422,NORTHEAST UTILITIES,WASHINGTON STREET,,WALLINGFORD,CT,06492,03,NEW HAVEN,09009,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
01,0100310,CTD981894280,UNIVERSITY OF CONNECTICUT LANDFILL/WASTE PITS,OFF NORTH  EAGLEVILLE,,MANSFIELD,CT,06268,05,TOLLAND,09013,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100312,CTD981898406,BRISTOL COMPANY,40 BRISTOL STREET,,WATERBURY,CT,06701,03,NEW HAVEN,09009,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
01,0100314,CTD981898422,"HUBBARD HALL CHEMICAL, INC.",563 SOUTH LEONARD STREET,,WATERBURY,CT,06701,03,NEW HAVEN,09009,,,Not on the NPL,N,Site Reassessment Ongoing, ,,,
01,0100316,CTD981898521,NORTHEAST UTILITIES,JACKSON STREET,,WATERBURY,CT,06701,03,NEW HAVEN,09009,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
01,0100317,CTD981898539,NORTH END DISPOSAL AREA,MARK LANE,,WATERBURY,CT,06701,03,NEW HAVEN,09009,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup,,,,
01,0100319,CTD982198772,KAPINOS PROPERTY,ROUTE 74,,WILLINGTON,CT,06279,02,TOLLAND,09013,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
01,0100320,CTD982198780,RYE PESTICIDE SITE,341 RYE STREET,,EAST WINDSOR,CT,06016,01,HARTFORD,09003,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
01,0100324,CT4170022020,DOD/USN SB/AREA A LANDFILL #2,US NAVAL SUBMARINE BASE,,GROTON,CT,06349,02,NEW LONDON,09011,41.38,-72.08,Site is Part of NPL Site,Y,, ,,,
01,0100325,MAD000189068,MICROWAVE ASSOC INC (FORMER),63 SOUTH AVE BLDG 6,,BURLINGTON,MA,01803,07,MIDDLESEX,25017,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100326,MAD000192393,SILRESIM CHEMICAL CORP.,86 TANNER ST,,LOWELL,MA,01853,05,MIDDLESEX,25017,42.62888,-71.31388,Currently on the Final NPL,N,, ,,,
01,0100330,MAD000652149,PEABODY LANDFILL,FARM AVE,,PEABODY,MA,01960,06,ESSEX,25009,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100333,MAD000652321,ATLAS COPCO HOLYOKE INC,161 LOWER WESTFIELD RD,,HOLYOKE,MA,01040,01,HAMPDEN,25013,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100337,MAD000791038,SPRAGUE ELECTRIC CO,65 BROWN ST,,NORTH ADAMS,MA,01247,01,BERKSHIRE,25003,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100344,MAD000846212,NORTH ADAMS LANDFILL,151 E STREET,,NORTH ADAMS,MA,01247,01,BERKSHIRE,25003,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100347,MAD000847996,WORCESTER SPINNING & FINISHING COMPANY,80 CHAPEL STREET,,LEICESTER,MA,01524,03,WORCESTER,25027,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100349,MAD001000165,REICHOLD CHEMICALS INC,77 LOWELL JUNCTION ROAD,,ANDOVER,MA,01810-5905,05,ESSEX,25009,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
01,0100350,MAD001002252,"W.R. GRACE & CO., INC. (ACTON PLANT)",50 INDEPENDENCE RD,,ACTON,MA,01720,05,MIDDLESEX,25017,42.45055,-71.42778,Currently on the Final NPL,N,, ,,,
01,0100351,MAD001004092,MICROWAVE DEVELOPMENT LABS,135 CRESCENT RD,,NEEDHAM,MA,02194,11,NORFOLK,25021,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100352,MAD001005586,SWEET MANUFACTURING CO.,GILBERT ST.,,MANSFIELD,MA,02048,10,BRISTOL,25005,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100353,MAD001006360,HOLLINGSWORTH & VOSE CO,112 WASHINGTON ST,,WALPOLE,MA,02181,04,NORFOLK,25021,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100354,MAD001006378,HOLLINGSWORTH & VOSE CO,TOWNSEND ROAD,,GROTON,MA,01450,05,MIDDLESEX,25017,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100355,MAD001006469,"MERRIMAN DIV. OF QUAMCO, INC.",100 INDUSTRIAL PK. RD.,,HINGHAM,MA,02043,10,PLYMOUTH,25023,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100358,MAD001009950,PLYMOUTH RUBBER CO,104 REVERE ST,,CANTON,MA,02021,09,NORFOLK,25021,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100364,MAD001014927,WALTHAM INDUSTRIAL LAB,225 CRESCENT ST.,,WALTHAM,MA,02154,08,MIDDLESEX,25017,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100367,MAD001017599,DIVERSITECH GENERAL TIRE CO.,70 GENERAL ST,,LAWRENCE,MA,01841,05,ESSEX,25009,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100372,MAD001023837,ROCKLAND IND INC (FORMER),555 PLYMOUTH STREET,,MIDDLEBORO,MA,02346-2530,04,PLYMOUTH,25023,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100375,MAD001025402,COLONIAL LACQUER & CHEMICAL CO,409 ELIOT STREET,,ASHLAND,MA,01721,03,MIDDLESEX,25017,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100376,MAD001026319,ATLAS TACK CORP.,PLEASANT ST,,FAIRHAVEN,MA,02719,04,BRISTOL,25005,41.63556,-70.89445,Currently on the Final NPL,N,, ,,,
01,0100378,MAD001029289,HOYT & WORTHEN TANNING CORP,60 RAILROAD STREET,,HAVERHILL,MA,01830,06,ESSEX,25009,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100379,MAD001031251,FREETOWN SCREW MANUFACTURING,2 COUNTY ROAD,,FREETOWN,MA,02717-1616,04,BRISTOL,25005,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100380,MAD001031574,CREESE & COOK TANNERY (FORMER),55 CLINTON AVENUE,,DANVERS,MA,01923,06,ESSEX,25009,42.553056,-70.926667,Currently on the Final NPL,N,, ,,,
01,0100382,MAD001033372,TRANCOA CHEMICAL CORP,312 ASH ST,,READING,MA,01867,07,MIDDLESEX,25017,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100384,MAD001035872,JOHN J RILEY CO,228 SALEM STREET,,WOBURN,MA,01801,07,MIDDLESEX,25017,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100386,MAD001035971,ROCHE BROS BARREL & DRUM CO,161 PHOENIX AVE,,LOWELL,MA,01852,05,MIDDLESEX,25017,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100391,MAD001041383,SURFACE COATING INC/RAFFI & SWANSON,100 EAMES ST,,WILMINGTON,MA,01887,07,MIDDLESEX,25017,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100392,MAD001041987,BAIRD & MCGUIRE,775 SOUTH ST,,HOLBROOK,MA,02343,09,NORFOLK,25021,42.14971,-71.02861,Currently on the Final NPL,N,, ,,,
01,0100396,MAD001052224,ELECTROMETALS INC (FORMER),275 BILLERICA AVE,,CHELMSFORD,MA,01824,05,MIDDLESEX,25017,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100397,MAD001059815,RELIABLE ELECTRONIC FINISHING CO (FORMER),300 PINE STREET,,CANTON,MA,02021,11,NORFOLK,25021,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100399,MAD001060698,RCA CORP (FORMER),183 BEDFORD STREET,,BURLINGTON,MA,01803,07,MIDDLESEX,25017,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100411,MAD001116854,STANHOME INC,116-118 PLEASANT,,EASTHAMPTON,MA,01027,01,HAMPSHIRE,25015,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100413,MAD001119502,WESTFIELD COATING,221 UNION ST,,WESTFIELD,MA,01085,01,HAMPDEN,25013,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100414,MAD001119932,LUDLOW SPECIALITY PAPERS (FORMER),20 CUMMINGS ST,,WARE,MA,01082,01,HAMPSHIRE,25015,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100421,MAD001126507,BARRE WOOL (FORMER),10 MAIN STREET,,BARRE,MA,01005-9005,01,WORCESTER,25027,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
01,0100422,MAD001126549,CHARLTON MILL FIRE,RTE 31,,CHARLTON (CHARLTON CITY),MA,01508,02,WORCESTER,25027,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
01,0100423,MAD001127224,AMERICAN OPTICAL CO,14 MECHANIC ST,,SOUTHBRIDGE,MA,01550,02,WORCESTER,25027,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100426,MAD001130095,PHALO CORP,530 BOSTON TURNPIKE,,SHREWSBURY,MA,01545-5970,03,WORCESTER,25027,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100427,MAD001131598,WORCESTER TOOL & STAMPING CO,10 HANKEY ST,,LEICESTER,MA,01542,03,WORCESTER,25027,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100428,MAD001131952,NATIONAL PERFORATING CORP,89 PARKER STREET,,CLINTON,MA,01510,03,WORCESTER,25027,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100429,MAD001133479,CORRUGATED PAPER CORP,111 MILK ST,,WESTBOROUGH,MA,01581,03,WORCESTER,25027,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100431,MAD001196633,ATTLEBORO DYEING & FINISHING (FORMER),36 MAPLE AVE,,SEEKONK,MA,02771,10,BRISTOL,25005,,,Not on the NPL,N,Assessment Complete - Decision Needed, ,,,
01,0100432,MAD001197755,WALTON & LONSBURY INC.,78 NORTH AVENUE,,ATTLEBORO,MA,02703,10,BRISTOL,25005,41.957778,-71.296944,Currently on the Final NPL,N,, ,,,
01,0100438,MAD001403104,OLIN CHEMICAL,51 EAMES ST,,WILMINGTON,MA,01887,06,MIDDLESEX,25017,42.528056,-71.153889,Currently on the Final NPL,N,, ,,,
01,0100439,MAD001403526,ATLANTIC GELATINE,HILL ST,,WOBURN,MA,01801,07,MIDDLESEX,25017,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100440,MAD001408491,US AIR FORCE PLANT 29/GENERAL ELECTRIC,1000 WESTERN AVENUE,,LYNN,MA,01901,06,ESSEX,25009,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100442,MAD001409408,MICROFAB INC (FORMER),106 HAVERHILL RD (RTE 110),,AMESBURY,MA,01913,06,ESSEX,25009,,,Not on the NPL,N,Site Reassessment Ongoing, ,,,
01,0100445,MAD001411081,RAYTHEON CORP.,WOBURN ST.,,LOWELL,MA,01852,05,MIDDLESEX,25017,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100447,MAD001438308,NATIONAL STD CO WORCESTER WIRE DIV,70 JAMES ST,,WORCESTER,MA,01603,03,WORCESTER,25027,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100448,MAD001439421,STANLEY WOOLEN MILLS,325 MENDON ST,,UXBRIDGE,MA,01569,03,WORCESTER,25027,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100452,MAD001767748,MASS OXYGEN EQUIPMENT CO INC,RT. 9 (97 TURNPIKE RD).,,WESTBOROUGH,MA,01581,03,WORCESTER,25027,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100453,MAD001779651,REXNORD INC ROLLER CHAIN DIV. (FMR),26 SOUTHBRIDGE ST,,AUBURN,MA,01501,03,WORCESTER,25027,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100458,MAD002079556,MEAD CORP WILLOW MILL,WILLOW ST,,LEE,MA,01260,01,BERKSHIRE,25003,,,Not on the NPL,N,Assessment Complete - Decision Needed, ,,,
01,0100460,MAD002084093,GE - HOUSATONIC RIVER,"BETWEEN PITTSFIELD AND LENOX, MA",,PITTSFIELD,MA,01201,01,BERKSHIRE,25003,42.45027,-73.23222,Proposed for NPL,N,, ,,,
01,0100462,MAD002249803,GTE SYLVANIA (FORMER),71 LORING AVENUE,,SALEM,MA,01970,06,ESSEX,25009,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100463,MAD002577617,CASCO CHEMICAL,LP HENDERSON RD.,,BEVERLY,MA,01915,06,ESSEX,25009,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100464,MAD003809266,CHARLES GEORGE RECLAMATION TRUST LANDFILL,CORNER DUNSTABLE & CUMMINGS RD,,TYNGSBOROUGH,MA,01879,05,MIDDLESEX,25017,42.66945,-71.44333,Currently on the Final NPL,N,, ,,,
01,0100466,MAD005380613,NORFOLK CONVEYOR DIV,155 KING ST.,,COHASSET,MA,02025,10,NORFOLK,25021,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100473,MAD009870643,ROY BROS HAULERS,764 BOSTON RD,,BILLERICA,MA,01821,05,MIDDLESEX,25017,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100480,MAD019369602,GMC ASSEMBLY DIV FRAMINGHAM PLT,63 WESTERN AVE,,FRAMINGHAM,MA,01701,04,MIDDLESEX,25017,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100481,MAD019394139,HAVERHILL SALVAGE,81 HALE STREET,,HAVERHILL,MA,01830-4895,05,ESSEX,25009,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100488,MAD019722594,ABERJONA AUTO PARTS,278 SALEM ST,,WOBURN,MA,01801,07,MIDDLESEX,25017,42.49,-71.13,Site is Part of NPL Site,N,, ,,,
01,0100489,MAD019723535,UNIFIRST,15 OLYMPIA AVE.,,WOBURN,MA,01801,07,MIDDLESEX,25017,42.49,-71.12,Site is Part of NPL Site,N,, ,,,
01,0100490,MAD019725324,WHITNEY BARREL CO,256 SALEM ST,,WOBURN,MA,01801,07,MIDDLESEX,25017,42.48,-71.13,Site is Part of NPL Site,N,, ,,,
01,0100492,MAD021721105,TECH WELD CORP. (FORMER),70 BLANCHARD RD.,,BURLINGTON,MA,01803,07,MIDDLESEX,25017,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100494,MAD030819445,J & G AUTO SALVAGE,PLAIN ST,,MIDDLEBORO,MA,02346,10,PLYMOUTH,25023,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100500,MAD041490673,BENDIX PROPERTY (FORMER),180 LAUREL ST,,GREENFIELD,MA,01301,01,FRANKLIN,25011,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
01,0100503,MAD043412147,REICHOLD (FORMER),751 N MAIN ST,,MANSFIELD,MA,02048,10,BRISTOL,25005,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100506,MAD044985778,HOLLAND CO INC,153 HOLLAND AVE,,ADAMS,MA,01220,01,BERKSHIRE,25003,,,Not on the NPL,N,Removal Only Site (No Site Assessment Work Needed), ,,,
01,0100507,MAD045905601,CANNON'S ENGINEERING,350 MAIN STREET,,YARMOUTH,MA,02675,10,BARNSTABLE,25001,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100508,MAD046128559,COVITCH PROPERTY/ATF DAVIDSON CO (FMR),MAIN ST,,NORTHBRIDGE,MA,01588,03,WORCESTER,25027,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100509,MAD046135224,CRESTICON/DECOTONE,180 STATE ROAD EAST,,WESTMINSTER,MA,01473,02,WORCESTER,25027,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100513,MAD047070305,CIRCLE FINISHING,"TRAFFIC CIRCLE, RT. 1",,NEWBURYPORT,MA,01950,06,ESSEX,25009,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100514,MAD048270789,PHOTOFABRICATION ENG INC,229 LOWLAND ST,,HOLLISTON,MA,01746,03,MIDDLESEX,25017,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100515,MAD049327026,JH MAXYMILLAN INC,RT 7 AND PUTNAM ROAD,,LANESBORO,MA,01237,01,BERKSHIRE,25003,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100517,MAD049416001,ALTO-TRONICS CORPORATION (FORMER),71 THIRD AVENUE,,BURLINGTON,MA,01803,07,MIDDLESEX,25017,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100518,MAD049419682,MONSON CHEMICAL (FORMER),84 SOUTH ST,,HOPKINTON,MA,01748,03,MIDDLESEX,25017,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100521,MAD049440951,SUFFOLK SERVICES INC,105 TAYLOR ST,,BOSTON (DORCHESTER),MA,02122,11,SUFFOLK,25025,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100522,MAD049990849,WORCESTER SAND & GRAVEL,182 HOLDEN STREET,,SHREWSBURY,MA,01545,03,WORCESTER,25027,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100524,MAD051787323,IRON HORSE PARK,HIGH ST,,BILLERICA,MA,01862,05,MIDDLESEX,25017,42.58333,-71.26526,Currently on the Final NPL,N,, ,,,
01,0100526,MAD052629979,GLINES AND RHODES,189 EAST ST,,ATTLEBORO,MA,02703,10,BRISTOL,25005,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100529,MAD053451019,CAMGER CHEMICALS,364 MAIN STREET,,NORFOLK,MA,02056-1249,04,NORFOLK,25021,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup,,,,
01,0100533,MAD053459673,AW CHESTERTON COMPANY,860 SALEM ST,,GROVELAND,MA,01834,06,ESSEX,25009,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100536,MAD055179634,NEW ENGLAND POWER CO.,BRAYTON POINT RD.,,SOMERSET,MA,02726,04,BRISTOL,25005,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100540,MAD055744908,BAY STATE ABRASIVES DRESSER IND LANDFILL,UNION ST,,WESTBOROUGH,MA,01581,03,WORCESTER,25027,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100545,MAD059706937,AXTON-CROSS CORP,CROSS ST,,HOLLISTON,MA,01746,03,MIDDLESEX,25017,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100550,MAD062166335,"NUCLEAR METALS, INC.",2229 MAIN STREET,,CONCORD,MA,01742-3897,05,MIDDLESEX,25017,42.44166,-71.42194,Currently on the Final NPL,N,, ,,,
01,0100551,MAD062180419,ASTRO CIRCUITS CORP (FORMER),100 HALE ST,,LOWELL,MA,01851,05,MIDDLESEX,25017,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100552,MAD062181847,MCFETTRIDGE FARM,63 GROVE STREET,,MILLIS,MA,02054,03,NORFOLK,25021,,,Not on the NPL,N,Site Reassessment Start Needed, ,,,
01,0100561,MAD065782252,REED ROLLED THREAD DIE CO.,MAIN ST.,,HOLDEN,MA,01520,02,WORCESTER,25027,,,Not on the NPL,N,NFRAP-Site does not qualify for the NPL based on existing information, ,,,
01,0100563,MAD066609520,NORTH AMERICAN PHILLIPS LIGHTING (FORMER),100 WESTERN AVENUE,,LYNN,MA,01905,06,ESSEX,25009,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100567,MAD071707301,JG GRANT & SONS INC,60 GARDEN PARK,,BRAINTREE,MA,02184,11,NORFOLK,25021,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100568,MAD073809402,SPERRY RESEARCH CENTER,100 NORTH RD.,,SUDBURY,MA,01776,04,MIDDLESEX,25017,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup,,,,
01,0100569,MAD073814675,WR GRACE CRYOVAC,369 WASHINGTON,,WOBURN,MA,01801,07,MIDDLESEX,25017,42.5,-71.12,Site is Part of NPL Site,N,, ,,,
01,0100578,MAD075721027,COMPO INDUSTRIES INC,240 BRANCH STREET,,MANSFIELD,MA,02048,04,BRISTOL,25005,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100579,MAD076572965,PAINTSHOP POND,106 CENTRAL ST,,WELLESLEY,MA,02181,04,NORFOLK,25021,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100580,MAD076580950,INDUSTRI-PLEX,COMMERCE & ATLANTIC,,WOBURN,MA,01801,07,MIDDLESEX,25017,42.51666,-71.14166,Currently on the Final NPL,N,, ,,,
01,0100582,MAD076590991,INTEREX CORP (FORMAR),10 MERCER RD,,NATICK,MA,01760,04,MIDDLESEX,25017,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100583,MAD079219382,BELCHERTOWN BULK CARRIERS,147 BAY RD,,BELCHERTOWN,MA,01007,01,HAMPSHIRE,25015,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100585,MAD079510780,CANNON ENGINEERING CORP. (CEC),FIRST ST,,BRIDGEWATER,MA,02324,09,PLYMOUTH,25023,41.9727,-71.0256,Deleted from the Final NPL,N,, ,,,
01,0100591,MAD081577959,BLH ELECTRONICS (FORMER),42 FOURTH ST.,,WALTHAM,MA,02154,08,MIDDLESEX,25017,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
01,0100593,MAD084208305,SPENCER LANDFILL,SOUTH SPENCER ROAD,,SPENCER,MA,01562,02,WORCESTER,25027,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup,,,,
01,0100595,MAD087137329,BOSTON GAS CO LNG PLT,20 PIERCE AVE,,SALEM,MA,01970,06,ESSEX,25009,,,Not on the NPL,N,Other Cleanup Activity: State-Lead Cleanup, ,,,
